customer_id,total_revenue,total_profit,total_orders,total_quantity,first_order,last_order,lifetime_days,lifetime_months,avg_order_value,purchase_frequency,profit_margin,estimated_clv
CUST00917,10989.54,1829.09,1,1,2025-06-17,2025-06-17,0,0.0,10989.54,1.0,16.64,1829.09
CUST01172,6016.5,1828.42,1,4,2024-02-15,2024-02-15,0,0.0,6016.5,1.0,30.39,1828.42
CUST01196,39762.46,15413.68,3,12,2024-10-15,2025-06-29,257,8.44,13254.15,0.36,38.76,1826.27
CUST00025,10802.82,3484.37,2,4,2024-03-17,2024-05-14,58,1.91,5401.41,1.05,32.25,1824.28
CUST01570,38810.37,11260.41,2,9,2024-01-10,2024-07-16,188,6.18,19405.18,0.32,29.01,1822.07
CUST00144,46218.76,12922.14,5,20,2024-04-10,2024-11-13,217,7.13,9243.75,0.7,27.96,1812.36
CUST00126,76255.74,16687.72,4,15,2024-09-02,2025-06-10,281,9.23,19063.94,0.43,21.88,1807.99
CUST01194,5643.96,1806.69,1,2,2025-04-27,2025-04-27,0,0.0,5643.96,1.0,32.01,1806.69
CUST00866,76160.45,24654.72,5,13,2024-04-11,2025-06-02,417,13.7,15232.09,0.36,32.37,1799.61
CUST01423,9174.89,1795.17,1,5,2024-11-05,2024-11-05,0,0.0,9174.89,1.0,19.57,1795.17
CUST01042,41830.13,15008.18,2,4,2024-07-26,2025-04-08,256,8.41,20915.06,0.24,35.88,1784.56
CUST00069,32111.7,8895.07,3,9,2024-01-19,2024-06-19,152,4.99,10703.9,0.6,27.7,1782.58
CUST01103,5366.07,1580.75,2,5,2024-07-24,2024-08-20,27,0.89,2683.04,2.25,29.46,1776.12
CUST00774,3753.54,1765.87,1,4,2024-08-23,2024-08-23,0,0.0,3753.54,1.0,47.05,1765.87
CUST00617,20065.44,6949.2,3,5,2025-01-01,2025-05-01,120,3.94,6688.48,0.76,34.63,1763.76
CUST00337,45276.71,16503.79,4,12,2024-09-11,2025-06-23,285,9.36,11319.18,0.43,36.45,1763.23
CUST00664,13766.89,3700.81,2,4,2024-11-30,2025-02-02,64,2.1,6883.44,0.95,26.88,1762.29
CUST01374,13593.14,4905.37,2,5,2024-03-15,2024-06-08,85,2.79,6796.57,0.72,36.09,1758.2
CUST01416,44268.04,18999.41,2,9,2024-01-16,2024-12-10,329,10.81,22134.02,0.19,42.92,1757.58
CUST01119,54259.19,19259.13,5,15,2024-02-22,2025-01-22,335,11.01,10851.84,0.45,35.49,1749.24
CUST01295,43025.16,18437.93,3,9,2024-03-22,2025-02-06,321,10.55,14341.72,0.28,42.85,1747.67
CUST01252,38906.92,7958.83,2,3,2024-10-22,2025-03-10,139,4.57,19453.46,0.44,20.46,1741.54
CUST00297,91843.79,26603.21,8,17,2024-02-23,2025-06-02,465,15.28,11480.47,0.52,28.97,1741.05
CUST01201,20992.71,8281.56,2,5,2024-11-04,2025-03-29,145,4.76,10496.36,0.42,39.45,1739.82
CUST00781,68066.24,20101.62,3,5,2024-03-27,2025-03-16,354,11.63,22688.75,0.26,29.53,1728.43
CUST00898,58980.71,20936.06,5,14,2024-06-02,2025-06-07,370,12.16,11796.14,0.41,35.5,1721.72
CUST00135,51826.75,17658.64,6,18,2024-04-03,2025-02-10,313,10.28,8637.79,0.58,34.07,1717.77
CUST01457,32535.71,10417.86,2,7,2024-08-09,2025-02-10,185,6.08,16267.86,0.33,32.02,1713.46
CUST01597,31077.73,9274.64,3,6,2024-11-08,2025-04-22,165,5.42,10359.24,0.55,29.84,1711.19
CUST00970,29527.46,12541.49,3,11,2024-02-21,2024-10-01,223,7.33,9842.49,0.41,42.47,1710.98
CUST01053,62586.64,18098.69,5,14,2024-05-02,2025-03-20,322,10.58,12517.33,0.47,28.92,1710.65
CUST00147,90302.64,27506.08,4,15,2024-02-21,2025-06-26,491,16.13,22575.66,0.25,30.46,1705.27
CUST01299,60062.95,14280.81,3,8,2024-04-14,2024-12-25,255,8.38,20020.98,0.36,23.78,1704.15
CUST00768,26437.04,10747.74,2,4,2024-02-23,2024-09-02,192,6.31,13218.52,0.32,40.65,1703.29
CUST00029,126837.6,25381.55,3,10,2024-03-04,2025-06-02,455,14.95,42279.2,0.2,20.01,1697.76
CUST00421,9496.02,1696.14,1,5,2024-10-30,2024-10-30,0,0.0,9496.02,1.0,17.86,1696.14
CUST00192,41196.43,16605.69,4,11,2024-01-01,2024-10-26,299,9.82,10299.11,0.41,40.31,1691.01
CUST00332,66878.99,23535.35,6,16,2024-02-10,2025-04-09,424,13.93,11146.5,0.43,35.19,1689.54
CUST01107,34810.02,10091.42,3,11,2024-02-14,2024-08-14,182,5.98,11603.34,0.5,28.99,1687.53
CUST00863,73265.64,23166.19,5,14,2024-01-21,2025-03-14,418,13.73,14653.13,0.36,31.62,1687.27
CUST01379,88032.06,25536.46,4,12,2024-02-03,2025-05-10,462,15.18,22008.02,0.26,29.01,1682.24
CUST01304,43430.82,20387.67,2,5,2024-01-14,2025-01-17,369,12.12,21715.41,0.17,46.94,1682.15
CUST01258,67103.61,26135.92,4,10,2024-02-28,2025-06-15,473,15.54,16775.9,0.26,38.95,1681.85
CUST00064,37857.44,12478.84,2,5,2024-04-30,2024-12-12,226,7.42,18928.72,0.27,32.96,1681.78
CUST00545,39789.87,11377.98,3,9,2024-09-28,2025-04-22,206,6.77,13263.29,0.44,28.6,1680.65
CUST00396,37959.08,15713.96,3,11,2024-05-08,2025-02-17,285,9.36,12653.03,0.32,41.4,1678.84
CUST00655,64703.2,20513.42,3,9,2024-05-24,2025-06-01,373,12.25,21567.73,0.24,31.7,1674.56
CUST00261,15478.16,4404.03,3,11,2024-10-16,2025-01-04,80,2.63,5159.39,1.14,28.45,1674.54
CUST00590,64187.55,22149.27,4,13,2024-01-14,2025-02-20,403,13.24,16046.89,0.3,34.51,1672.91
CUST00036,63736.79,22494.59,5,13,2024-03-07,2025-04-21,410,13.47,12747.36,0.37,35.29,1669.98
CUST01212,35859.75,15742.49,4,14,2024-07-06,2025-04-19,287,9.43,8964.94,0.42,43.9,1669.41
CUST00348,10123.72,2803.67,2,7,2024-08-07,2024-09-27,51,1.68,5061.86,1.19,27.69,1668.85
CUST00905,109862.32,28873.56,5,13,2024-01-14,2025-06-24,527,17.31,21972.46,0.29,26.28,1668.03
CUST00786,6041.27,1665.44,1,2,2024-12-07,2024-12-07,0,0.0,6041.27,1.0,27.57,1665.44
CUST00841,53663.66,14630.33,4,15,2024-07-13,2025-04-07,268,8.8,13415.92,0.45,27.26,1662.54
CUST01182,53606.65,16898.13,4,11,2024-05-22,2025-03-28,310,10.18,13401.66,0.39,31.52,1659.93
CUST00936,36631.51,12044.72,2,4,2024-06-23,2025-01-30,221,7.26,18315.75,0.28,32.88,1659.05
CUST00583,24504.93,7619.72,3,10,2024-04-16,2024-09-03,140,4.6,8168.31,0.65,31.09,1656.46
CUST01561,38646.93,13831.2,3,9,2024-05-25,2025-02-04,255,8.38,12882.31,0.36,35.79,1650.5
CUST00815,41847.25,17553.15,3,8,2024-07-15,2025-06-04,324,10.64,13949.08,0.28,41.95,1649.73
CUST01545,102475.7,24967.88,7,23,2024-02-05,2025-05-11,461,15.14,14639.39,0.46,24.36,1649.13
CUST00465,52320.17,20715.32,2,4,2024-04-09,2025-04-27,383,12.58,26160.08,0.16,39.59,1646.69
CUST00825,71724.81,24512.62,5,16,2024-03-09,2025-06-07,455,14.95,14344.96,0.33,34.18,1639.64
CUST00006,12964.9,3387.81,2,4,2024-04-16,2024-06-18,63,2.07,6482.45,0.97,26.13,1636.62
CUST00445,27796.96,12235.14,2,5,2024-06-25,2025-02-08,228,7.49,13898.48,0.27,44.02,1633.53
CUST01163,56356.56,25022.01,4,15,2024-03-14,2025-06-26,469,15.41,14089.14,0.26,44.4,1623.75
CUST01274,61737.51,16503.32,5,13,2024-06-30,2025-05-06,310,10.18,12347.5,0.49,26.73,1621.15
CUST00131,46697.76,17101.01,3,10,2024-04-06,2025-02-21,321,10.55,15565.92,0.28,36.62,1620.95
CUST01466,16781.57,5212.79,2,8,2025-02-25,2025-06-03,98,3.22,8390.78,0.62,31.06,1618.88
CUST01018,66817.89,25413.25,5,8,2024-01-13,2025-05-06,479,15.74,13363.58,0.32,38.03,1614.56
CUST00282,90531.17,28100.74,6,21,2024-01-15,2025-06-28,530,17.41,15088.53,0.34,31.04,1614.06
CUST00523,3662.5,1612.64,1,3,2025-05-16,2025-05-16,0,0.0,3662.5,1.0,44.03,1612.64
CUST01294,45662.78,17747.24,4,13,2024-05-20,2025-04-20,335,11.01,11415.7,0.36,38.87,1611.92
CUST01366,80186.52,19374.97,3,8,2024-03-27,2025-03-28,366,12.02,26728.84,0.25,24.16,1611.89
CUST01473,9029.48,1610.9,1,3,2024-04-01,2024-04-01,0,0.0,9029.48,1.0,17.84,1610.9
CUST00436,8587.96,1606.21,1,3,2024-05-06,2024-05-06,0,0.0,8587.96,1.0,18.7,1606.21
CUST00763,59521.11,17036.19,4,8,2024-08-09,2025-06-28,323,10.61,14880.28,0.38,28.62,1605.67
CUST01433,75788.66,21618.01,3,10,2024-02-04,2025-03-20,410,13.47,25262.89,0.22,28.52,1604.9
CUST01105,28490.7,7050.79,2,6,2024-06-11,2024-10-23,134,4.4,14245.35,0.45,24.75,1602.45
CUST00701,13150.93,5513.95,2,5,2024-05-10,2024-08-23,105,3.45,6575.46,0.58,41.93,1598.25
CUST00751,3336.99,1597.97,1,1,2024-10-18,2024-10-18,0,0.0,3336.99,1.0,47.89,1597.97
CUST00208,17742.35,6807.37,3,10,2025-01-09,2025-05-19,130,4.27,5914.12,0.7,38.37,1594.23
CUST00090,6873.6,2511.58,2,5,2024-02-12,2024-03-31,48,1.58,3436.8,1.27,36.54,1589.61
CUST01236,42788.53,18806.3,2,9,2024-04-01,2025-03-28,361,11.86,21394.26,0.17,43.95,1585.69
CUST01478,77434.49,23523.03,4,20,2024-03-24,2025-06-19,452,14.85,19358.62,0.27,30.38,1584.04
CUST00754,22134.79,8376.01,3,7,2024-05-06,2024-10-14,161,5.29,7378.26,0.57,37.84,1583.37
CUST01191,77404.86,27751.5,6,18,2024-01-10,2025-06-29,536,17.61,12900.81,0.34,35.85,1575.89
CUST01398,6361.93,1574.34,1,2,2024-08-11,2024-08-11,0,0.0,6361.93,1.0,24.75,1574.34
CUST00040,22893.39,6307.82,2,3,2024-11-28,2025-03-30,122,4.01,11446.7,0.5,27.55,1573.02
CUST01376,60264.11,20077.21,4,7,2024-06-02,2025-06-27,390,12.81,15066.03,0.31,33.32,1567.31
CUST01048,3726.4,1123.39,2,2,2024-12-03,2024-12-25,22,0.72,1863.2,2.78,30.15,1560.26
CUST00236,65902.41,23118.57,6,22,2024-03-22,2025-06-16,451,14.82,10983.74,0.4,35.08,1559.96
CUST01361,4647.65,1559.25,1,1,2024-07-13,2024-07-13,0,0.0,4647.65,1.0,33.55,1559.25
CUST00951,19823.08,6651.82,2,8,2025-02-19,2025-06-29,130,4.27,9911.54,0.47,33.56,1557.8
CUST00047,29182.6,8799.46,3,7,2024-09-12,2025-03-03,172,5.65,9727.53,0.53,30.15,1557.43
CUST00215,58304.11,18021.22,6,21,2024-04-10,2025-03-29,353,11.6,9717.35,0.52,30.91,1553.55
CUST01166,110792.93,26333.27,5,16,2024-01-13,2025-06-13,517,16.98,22158.59,0.29,23.77,1550.84
CUST00134,25639.66,10854.24,3,9,2024-03-28,2024-10-27,213,7.0,8546.55,0.43,42.33,1550.61
CUST00568,3277.5,1531.81,1,3,2024-12-12,2024-12-12,0,0.0,3277.5,1.0,46.74,1531.81
CUST01591,76438.98,23300.46,5,13,2024-01-18,2025-04-26,464,15.24,15287.8,0.33,30.48,1528.9
CUST00254,70841.25,24857.25,3,13,2024-02-09,2025-06-20,497,16.33,23613.75,0.18,35.09,1522.18
CUST01529,78642.5,25080.37,6,15,2024-01-06,2025-05-22,502,16.49,13107.08,0.36,31.89,1520.94
CUST01046,5234.31,1516.91,1,2,2024-06-27,2024-06-27,0,0.0,5234.31,1.0,28.98,1516.91
CUST00150,24596.05,7549.47,2,6,2024-01-14,2024-06-15,153,5.03,12298.02,0.4,30.69,1500.89
CUST00582,3597.07,1499.13,1,5,2024-02-16,2024-02-16,0,0.0,3597.07,1.0,41.68,1499.13
CUST00670,4311.54,1496.3,1,1,2025-05-04,2025-05-04,0,0.0,4311.54,1.0,34.7,1496.3
CUST01399,39038.56,12758.16,4,13,2024-01-30,2024-10-16,260,8.54,9759.64,0.47,32.68,1493.93
CUST01510,85286.28,20386.75,3,12,2024-03-18,2025-05-08,416,13.67,28428.76,0.22,23.9,1491.35
CUST01530,42382.22,14527.32,2,3,2024-02-22,2024-12-15,297,9.76,21191.11,0.2,34.28,1488.45
CUST01414,56075.49,22829.93,3,12,2024-01-16,2025-04-27,467,15.34,18691.83,0.2,40.71,1488.26
CUST01551,65910.29,25307.91,4,13,2024-01-17,2025-06-18,518,17.02,16477.57,0.24,38.4,1486.95
CUST00140,6891.74,1484.27,1,1,2024-12-31,2024-12-31,0,0.0,6891.74,1.0,21.54,1484.27
CUST00453,63502.38,20616.57,3,13,2024-04-01,2025-05-29,423,13.9,21167.46,0.22,32.47,1483.21
CUST00070,39473.95,16648.83,3,9,2024-05-25,2025-05-02,342,11.24,13157.98,0.27,42.18,1481.21
CUST00288,36795.11,13173.22,2,3,2024-08-03,2025-05-01,271,8.9,18397.56,0.22,35.8,1480.14
CUST01571,87902.76,22366.83,5,14,2024-01-03,2025-04-08,461,15.14,17580.55,0.33,25.44,1477.33
CUST00543,113266.59,25459.13,5,15,2024-01-20,2025-06-30,527,17.31,22653.32,0.29,22.48,1470.78
CUST00045,64755.99,18487.4,2,6,2024-06-01,2025-06-21,385,12.65,32378.0,0.16,28.55,1461.45
CUST00264,27446.12,6756.61,2,8,2024-06-10,2024-10-29,141,4.63,13723.06,0.43,24.62,1459.31
CUST01418,44000.04,17204.9,3,10,2024-01-13,2025-01-06,359,11.79,14666.68,0.25,39.1,1459.28
CUST00449,39672.98,15624.71,4,11,2024-01-25,2024-12-16,326,10.71,9918.24,0.37,39.38,1458.89
CUST01362,42005.53,15801.89,3,9,2024-05-08,2025-04-03,330,10.84,14001.84,0.28,37.62,1457.74
CUST00846,59160.72,23032.03,2,9,2024-01-14,2025-05-09,481,15.8,29580.36,0.13,38.93,1457.72
CUST01129,35079.17,10638.02,3,5,2024-02-03,2024-09-13,223,7.33,11693.06,0.41,30.33,1451.3
CUST00924,42495.04,17828.76,4,11,2024-05-23,2025-06-01,374,12.29,10623.76,0.33,41.95,1450.67
CUST00888,33224.83,9081.65,3,6,2024-04-26,2024-11-03,191,6.27,11074.94,0.48,27.33,1448.43
CUST00471,60723.74,20146.58,4,15,2024-03-03,2025-05-02,425,13.96,15180.94,0.29,33.18,1443.16
CUST00333,32006.15,9243.16,4,13,2024-05-19,2024-11-30,195,6.41,8001.54,0.62,28.88,1441.99
CUST00427,28111.41,12063.95,3,7,2024-02-13,2024-10-26,256,8.41,9370.47,0.36,42.91,1434.48
CUST00187,48637.62,17217.54,4,19,2024-01-27,2025-01-27,366,12.02,12159.4,0.33,35.4,1432.41
CUST00823,57994.03,21520.31,5,15,2024-02-21,2025-05-24,458,15.05,11598.81,0.33,37.11,1429.92
CUST00298,79756.48,20468.79,6,24,2024-03-03,2025-05-13,436,14.32,13292.75,0.42,25.66,1429.38
CUST00618,38111.89,15346.35,3,7,2024-06-28,2025-05-21,327,10.74,12703.96,0.28,40.27,1428.9
CUST01289,6395.1,1426.6,1,4,2024-10-30,2024-10-30,0,0.0,6395.1,1.0,22.31,1426.6
CUST00050,10660.88,3423.56,2,7,2024-04-02,2024-06-14,73,2.4,5330.44,0.83,32.11,1426.48
CUST01043,39704.0,10775.84,4,14,2024-02-20,2024-10-07,230,7.56,9926.0,0.53,27.14,1425.38
CUST00794,43128.31,15389.09,3,10,2024-02-20,2025-01-14,329,10.81,14376.1,0.28,35.68,1423.6
CUST00343,66163.75,21338.76,6,17,2024-03-03,2025-06-03,457,15.01,11027.29,0.4,32.25,1421.64
CUST01520,9120.51,2983.97,3,8,2024-07-03,2024-09-05,64,2.1,3040.17,1.43,32.72,1420.94
CUST00458,49928.47,18561.36,3,12,2024-04-21,2025-05-24,398,13.07,16642.82,0.23,37.18,1420.15
CUST01024,80628.81,14855.57,2,8,2024-06-06,2025-04-21,319,10.48,40314.4,0.19,18.42,1417.52
CUST00305,32195.21,10333.65,4,7,2024-03-06,2024-10-14,222,7.29,8048.8,0.55,32.1,1417.51
CUST01375,23692.02,8843.75,4,13,2024-12-09,2025-06-17,190,6.24,5923.0,0.64,37.33,1417.27
CUST00448,83828.43,23160.82,6,17,2024-01-01,2025-05-13,498,16.36,13971.4,0.37,27.63,1415.7
CUST00631,50560.26,10175.68,3,8,2024-05-03,2024-12-08,219,7.19,16853.42,0.42,20.13,1415.25
CUST00633,49233.43,21501.65,3,9,2024-03-12,2025-06-18,463,15.21,16411.14,0.2,43.67,1413.65
CUST01587,3148.77,1412.87,1,3,2024-12-12,2024-12-12,0,0.0,3148.77,1.0,44.87,1412.87
CUST00922,46877.28,10886.71,2,9,2024-01-14,2024-09-05,235,7.72,23438.64,0.26,23.22,1410.2
CUST00162,40679.77,13608.29,3,10,2024-07-19,2025-05-09,294,9.66,13559.92,0.31,33.45,1408.73
CUST00976,8637.13,3563.11,2,5,2024-11-22,2025-02-07,77,2.53,4318.56,0.79,41.25,1408.34
CUST01162,73693.03,20962.08,5,22,2024-03-21,2025-06-18,454,14.91,14738.61,0.34,28.45,1405.91
CUST01372,55990.34,19851.72,6,16,2024-04-11,2025-06-15,430,14.13,9331.72,0.42,35.46,1404.93
CUST01058,35288.46,13194.04,3,10,2024-07-27,2025-05-09,286,9.4,11762.82,0.32,37.39,1403.62
CUST00179,3428.45,1400.86,1,3,2025-04-01,2025-04-01,0,0.0,3428.45,1.0,40.86,1400.86
CUST00508,3389.01,1398.15,1,2,2024-02-15,2024-02-15,0,0.0,3389.01,1.0,41.26,1398.15
CUST00265,56967.7,14766.21,4,13,2024-03-11,2025-01-28,323,10.61,14241.92,0.38,25.92,1391.73
CUST01195,47455.36,17280.52,4,11,2024-04-24,2025-05-07,378,12.42,11863.84,0.32,36.41,1391.35
CUST00272,29735.7,9913.95,2,5,2024-01-24,2024-08-28,217,7.13,14867.85,0.28,33.34,1390.46
CUST00079,47882.44,12331.33,3,9,2024-08-06,2025-05-03,270,8.87,15960.81,0.34,25.75,1390.23
CUST00010,65565.31,17418.94,4,12,2024-06-05,2025-06-23,383,12.58,16391.33,0.32,26.57,1384.65
CUST00725,32214.74,12375.52,4,11,2024-01-15,2024-10-13,272,8.94,8053.68,0.45,38.42,1384.29
CUST00677,54655.99,19622.94,4,11,2024-04-06,2025-06-12,432,14.19,13664.0,0.28,35.9,1382.87
CUST01177,3443.69,1382.67,1,5,2024-02-21,2024-02-21,0,0.0,3443.69,1.0,40.15,1382.67
CUST00412,29031.13,10629.0,3,9,2024-04-03,2024-11-23,234,7.69,9677.04,0.39,36.61,1382.18
CUST00459,68425.41,17843.07,4,10,2024-03-07,2025-04-04,393,12.91,17106.35,0.31,26.08,1382.11
CUST00946,51240.2,19670.19,5,10,2024-03-27,2025-06-05,435,14.29,10248.04,0.35,38.39,1376.5
CUST00362,4491.25,1375.89,1,1,2024-06-14,2024-06-14,0,0.0,4491.25,1.0,30.63,1375.89
CUST01536,36523.91,13837.52,4,6,2024-03-26,2025-01-27,307,10.09,9130.98,0.4,37.89,1371.41
CUST00762,41066.64,13562.38,3,11,2024-06-11,2025-04-08,301,9.89,13688.88,0.3,33.03,1371.32
CUST00268,57055.5,16783.39,4,13,2024-02-23,2025-03-02,373,12.25,14263.88,0.33,29.42,1370.07
CUST00382,42671.63,10701.85,4,14,2024-06-01,2025-01-25,238,7.82,10667.91,0.51,25.08,1368.52
CUST01442,21369.54,6059.94,2,7,2024-12-16,2025-04-30,135,4.43,10684.77,0.45,28.36,1367.93
CUST00607,45844.67,16067.45,3,13,2024-03-20,2025-03-13,358,11.76,15281.56,0.26,35.05,1366.28
CUST01385,60111.14,20111.11,2,9,2024-02-05,2025-04-28,448,14.72,30055.57,0.14,33.46,1366.24
CUST01216,39210.18,16374.51,3,11,2024-04-06,2025-04-06,365,11.99,13070.06,0.25,41.76,1365.68
CUST01448,41610.27,18113.83,2,6,2024-02-25,2025-04-04,404,13.27,20805.13,0.15,43.53,1365.02
CUST00170,17244.64,4298.1,4,12,2025-01-26,2025-05-02,96,3.15,4311.16,1.27,24.92,1364.48
CUST00979,6978.01,1361.39,1,3,2025-05-02,2025-05-02,0,0.0,6978.01,1.0,19.51,1361.39
CUST01415,25322.45,8889.59,3,5,2024-12-02,2025-06-19,199,6.54,8440.82,0.46,35.11,1359.26
CUST01102,81269.32,14904.36,3,12,2024-01-20,2024-12-19,334,10.97,27089.77,0.27,18.34,1358.65
CUST00117,83311.9,18418.0,6,15,2024-03-27,2025-05-14,413,13.57,13885.32,0.44,22.11,1357.26
CUST01581,48915.09,20845.62,4,5,2024-02-14,2025-05-29,470,15.44,12228.77,0.26,42.62,1350.1
CUST01596,23348.09,4125.36,2,4,2024-10-22,2025-01-23,93,3.06,11674.04,0.65,17.67,1348.16
CUST01582,61499.18,22443.98,4,9,2024-01-04,2025-05-26,508,16.69,15374.8,0.24,36.49,1344.76
CUST01595,10877.43,3303.73,2,4,2024-09-03,2024-11-17,75,2.46,5438.71,0.81,30.37,1342.98
CUST00113,55871.07,19355.42,4,14,2024-02-05,2025-04-19,439,14.42,13967.77,0.28,34.64,1342.26
CUST00982,63410.47,19725.13,6,12,2024-02-21,2025-05-14,448,14.72,10568.41,0.41,31.11,1340.02
CUST01544,58278.04,14714.94,4,13,2024-02-20,2025-01-20,335,11.01,14569.51,0.36,25.25,1336.51
CUST01006,25842.91,8339.35,3,9,2024-10-13,2025-04-21,190,6.24,8614.3,0.48,32.27,1336.43
CUST01527,41483.35,16400.49,3,9,2024-04-13,2025-04-22,374,12.29,13827.78,0.24,39.54,1334.46
CUST00798,32647.55,10021.38,4,9,2024-08-12,2025-03-29,229,7.52,8161.89,0.53,30.7,1332.63
CUST00996,3447.17,1331.6,1,2,2025-03-22,2025-03-22,0,0.0,3447.17,1.0,38.63,1331.6
CUST01330,17945.45,6385.27,2,6,2024-06-08,2024-11-01,146,4.8,8972.72,0.42,35.58,1330.26
CUST01539,19027.64,6501.4,2,3,2024-03-08,2024-08-04,149,4.89,9513.82,0.41,34.17,1329.53
CUST00652,3592.79,1324.47,1,2,2024-01-16,2024-01-16,0,0.0,3592.79,1.0,36.86,1324.47
CUST00035,46202.87,19770.06,3,15,2024-02-24,2025-05-24,455,14.95,15400.96,0.2,42.79,1322.41
CUST01477,3956.95,1317.63,1,1,2024-03-05,2024-03-05,0,0.0,3956.95,1.0,33.3,1317.63
CUST00637,20152.77,6740.88,2,8,2024-11-03,2025-04-08,156,5.12,10076.38,0.39,33.45,1316.58
CUST01030,18472.4,4270.44,2,5,2024-12-25,2025-04-03,99,3.25,9236.2,0.62,23.12,1313.98
CUST00273,15228.26,5864.02,2,9,2024-04-22,2024-09-05,136,4.47,7614.13,0.45,38.51,1311.86
CUST01512,7105.35,1304.56,1,2,2025-02-14,2025-02-14,0,0.0,7105.35,1.0,18.36,1304.56
CUST00792,34067.48,12070.96,3,11,2024-05-04,2025-02-10,282,9.26,11355.83,0.32,35.43,1303.56
CUST00363,4231.2,1303.41,1,5,2024-02-28,2024-02-28,0,0.0,4231.2,1.0,30.8,1303.41
CUST00470,28967.2,10136.01,4,11,2024-02-03,2024-09-29,239,7.85,7241.8,0.51,34.99,1291.21
CUST01432,27028.79,9534.42,3,11,2024-07-24,2025-03-06,225,7.39,9009.6,0.41,35.28,1290.18
CUST01471,36505.08,7825.42,2,6,2024-02-07,2024-08-10,185,6.08,18252.54,0.33,21.44,1287.08
CUST01011,48903.88,15057.29,4,11,2024-03-25,2025-03-17,357,11.73,12225.97,0.34,30.79,1283.66
CUST01088,48067.82,18906.35,5,20,2024-01-22,2025-04-15,449,14.75,9613.56,0.34,39.33,1281.79
CUST00603,34749.52,14153.78,3,10,2024-06-19,2025-05-23,338,11.1,11583.17,0.27,40.73,1275.12
CUST01564,30905.35,9716.12,3,5,2024-10-19,2025-06-08,232,7.62,10301.78,0.39,31.44,1275.08
CUST00161,34514.55,8329.06,3,9,2024-01-11,2024-07-29,200,6.57,11504.85,0.46,24.13,1267.74
CUST01484,37229.16,10607.41,2,6,2024-01-18,2024-09-30,256,8.41,18614.58,0.24,28.49,1261.29
CUST00929,33022.56,8465.46,3,9,2024-02-20,2024-09-12,205,6.73,11007.52,0.45,25.64,1257.87
CUST01062,7203.42,1257.49,1,1,2024-01-16,2024-01-16,0,0.0,7203.42,1.0,17.46,1257.49
CUST00027,24286.4,5485.72,2,4,2024-02-21,2024-07-03,133,4.37,12143.2,0.46,22.59,1255.31
CUST00667,63998.06,15409.92,3,11,2024-03-11,2025-03-20,374,12.29,21332.69,0.24,24.08,1253.86
CUST00339,2775.76,1251.94,1,1,2024-10-17,2024-10-17,0,0.0,2775.76,1.0,45.1,1251.94
CUST00716,13484.92,4350.94,2,7,2024-02-21,2024-06-06,106,3.48,6742.46,0.57,32.27,1250.27
CUST00200,58875.41,10538.45,2,5,2024-09-08,2025-05-23,257,8.44,29437.7,0.24,17.9,1248.63
CUST01517,70039.86,12470.33,3,10,2024-03-06,2025-01-04,304,9.99,23346.62,0.3,17.8,1248.28
CUST01003,56704.45,17873.56,5,13,2024-01-21,2025-04-01,436,14.32,11340.89,0.35,31.52,1248.15
CUST01209,3798.77,1247.82,1,3,2025-06-25,2025-06-25,0,0.0,3798.77,1.0,32.85,1247.82
CUST01507,36688.3,11628.5,4,10,2024-02-29,2024-12-10,285,9.36,9172.07,0.43,31.7,1242.36
CUST00434,11866.91,4975.63,3,7,2024-05-30,2024-09-29,122,4.01,3955.64,0.75,41.93,1240.81
CUST00087,52295.94,18124.99,3,10,2024-01-26,2025-04-15,445,14.62,17431.98,0.21,34.66,1239.74
CUST00709,43698.67,13010.51,3,7,2024-07-16,2025-06-01,320,10.51,14566.22,0.29,29.77,1237.92
CUST01050,12764.59,4913.62,2,3,2024-09-12,2025-01-11,121,3.98,6382.3,0.5,38.49,1234.58
CUST00899,36331.78,11071.31,2,3,2024-05-30,2025-02-27,273,8.97,18165.89,0.22,30.47,1234.26
CUST00464,56256.27,18079.71,6,12,2024-03-15,2025-06-04,446,14.65,9376.04,0.41,32.14,1234.11
CUST00377,34185.08,15809.81,2,5,2024-04-24,2025-05-21,392,12.88,17092.54,0.16,46.25,1227.47
CUST00824,42615.34,12567.36,2,8,2024-03-16,2025-01-22,312,10.25,21307.67,0.2,29.49,1226.08
CUST00552,31745.97,12497.27,3,5,2024-05-02,2025-03-09,311,10.22,10581.99,0.29,39.37,1222.82
CUST00814,4001.54,1221.91,1,4,2025-05-02,2025-05-02,0,0.0,4001.54,1.0,30.54,1221.91
CUST00932,41996.65,13179.66,5,8,2024-07-22,2025-06-16,329,10.81,8399.33,0.46,31.38,1219.21
CUST01523,78761.94,21244.09,6,20,2024-01-14,2025-06-29,532,17.48,13126.99,0.34,26.97,1215.34
CUST01000,38524.31,12420.37,3,12,2024-06-05,2025-04-12,311,10.22,12841.44,0.29,32.24,1215.3
CUST01528,25625.18,9779.79,2,5,2024-10-13,2025-06-15,245,8.05,12812.59,0.25,38.16,1214.88
CUST01337,57609.58,14323.6,4,9,2024-01-04,2024-12-29,360,11.83,14402.4,0.34,24.86,1210.79
CUST00588,56879.52,10239.99,2,5,2024-04-08,2024-12-22,258,8.48,28439.76,0.24,18.0,1207.55
CUST01171,53063.16,13292.93,5,19,2024-02-02,2025-01-02,335,11.01,10612.63,0.45,25.05,1207.35
