customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST01506,256,2,55608.740000000005,2,3,4,9,Potential Loyalists
CUST01507,203,4,36688.299999999996,2,5,3,10,Loyal Customers
CUST01508,156,2,15799.6,3,3,2,8,Potential Loyalists
CUST01509,200,3,68178.78,2,4,5,11,Loyal Customers
CUST01510,54,3,85286.28,4,4,5,13,Champions
CUST01511,182,2,13261.61,2,3,2,7,Potential Loyalists
CUST01512,137,1,7105.35,3,2,1,6,At Risk
CUST01513,60,2,78196.5,4,3,5,12,Loyal Customers
CUST01514,125,4,96790.6,3,5,5,13,Champions
CUST01515,337,2,63369.12,1,3,4,8,Potential Loyalists
CUST01516,409,2,21546.059999999998,1,3,2,6,At Risk
CUST01517,178,3,70039.86,2,4,5,11,Loyal Customers
CUST01518,127,3,13376.53,3,4,2,9,Potential Loyalists
CUST01519,534,1,58532.09,1,2,4,7,Potential Loyalists
CUST01520,299,3,9120.51,2,4,1,7,Potential Loyalists
CUST01521,53,3,95559.87,4,4,5,13,Champions
CUST01522,424,1,14755.38,1,2,2,5,At Risk
CUST01523,2,6,78761.94,5,5,5,15,Champions
CUST01524,54,2,27085.480000000003,4,3,3,10,Loyal Customers
CUST01525,331,1,16801.67,1,2,2,5,At Risk
CUST01526,86,3,97882.57999999999,4,4,5,13,Champions
CUST01527,70,3,41483.35,4,4,4,12,Loyal Customers
CUST01528,16,2,25625.18,5,3,3,11,Loyal Customers
CUST01529,40,6,78642.5,5,5,5,15,Champions
CUST01530,198,2,42382.22,2,3,4,9,Potential Loyalists
CUST01532,93,3,7126.65,4,4,1,9,Potential Loyalists
CUST01533,82,3,30615.58,4,4,3,11,Loyal Customers
CUST01534,58,3,29627.17,4,4,3,11,Loyal Customers
CUST01535,38,6,44261.4,5,5,4,14,Champions
CUST01536,155,4,36523.91,3,5,3,11,Loyal Customers
CUST01537,192,4,49716.44,2,5,4,11,Loyal Customers
CUST01538,192,2,9932.59,2,3,1,6,At Risk
CUST01539,331,2,19027.64,1,3,2,6,At Risk
CUST01540,282,2,4969.4,2,3,1,6,At Risk
CUST01541,49,2,39449.23,4,3,3,10,Loyal Customers
CUST01542,488,1,2307.54,1,2,1,4,Needs Attention
CUST01543,68,1,9201.73,4,2,1,7,Potential Loyalists
CUST01544,162,4,58278.03999999999,3,5,4,12,Loyal Customers
CUST01545,51,7,102475.7,4,5,5,14,Champions
CUST01546,24,2,63461.86,5,3,4,12,Loyal Customers
CUST01548,15,1,28021.55,5,2,3,10,Loyal Customers
CUST01549,85,1,14997.63,4,2,2,8,Potential Loyalists
CUST01550,316,1,16188.72,1,2,2,5,At Risk
CUST01551,13,4,65910.29000000001,5,5,4,14,Champions
CUST01552,58,2,11161.29,4,3,1,8,Potential Loyalists
CUST01553,2,3,65046.659999999996,5,4,4,13,Champions
CUST01554,123,5,114940.81999999999,3,5,5,13,Champions
CUST01555,414,1,1302.37,1,2,1,4,Needs Attention
CUST01556,66,3,28531.01,4,4,3,11,Loyal Customers
CUST01557,47,2,46248.68,5,3,4,12,Loyal Customers
CUST01558,439,2,33277.82,1,3,3,7,Potential Loyalists
CUST01560,162,3,27688.300000000003,3,4,3,10,Loyal Customers
CUST01561,147,3,38646.92999999999,3,4,3,10,Loyal Customers
CUST01562,9,5,32433.22,5,5,3,13,Champions
CUST01563,134,3,36313.0,3,4,3,10,Loyal Customers
CUST01564,23,3,30905.35,5,4,3,12,Loyal Customers
CUST01565,16,2,26253.91,5,3,3,11,Loyal Customers
CUST01566,223,4,96166.40000000001,2,5,5,12,Loyal Customers
CUST01567,214,2,15953.41,2,3,2,7,Potential Loyalists
CUST01568,196,6,116696.33,2,5,5,12,Loyal Customers
CUST01569,44,2,59731.740000000005,5,3,4,12,Loyal Customers
CUST01570,350,2,38810.369999999995,1,3,3,7,Potential Loyalists
CUST01571,84,5,87902.76,4,5,5,14,Champions
CUST01572,95,3,14797.62,4,4,2,10,Loyal Customers
CUST01573,169,1,6960.13,3,2,1,6,At Risk
CUST01574,45,1,36740.61,5,2,3,10,Loyal Customers
CUST01576,47,6,46879.53,5,5,4,14,Champions
CUST01577,69,3,20220.79,4,4,2,10,Loyal Customers
CUST01578,521,1,31153.48,1,2,3,6,At Risk
CUST01579,357,3,52860.78,1,4,4,9,Potential Loyalists
CUST01580,58,2,52605.8,4,3,4,11,Loyal Customers
CUST01581,33,4,48915.09,5,5,4,14,Champions
CUST01582,36,4,61499.18,5,5,4,14,Champions
CUST01583,423,3,29679.77,1,4,3,8,Potential Loyalists
CUST01584,172,1,6986.9,3,2,1,6,At Risk
CUST01585,153,4,120749.88,3,5,5,13,Champions
CUST01586,45,2,15119.92,5,3,2,10,Loyal Customers
CUST01587,201,1,3148.77,2,2,1,5,At Risk
CUST01588,73,4,53389.44,4,5,4,13,Champions
CUST01589,234,1,79618.15,2,2,5,9,Potential Loyalists
CUST01590,189,1,2284.76,2,2,1,5,At Risk
CUST01591,66,5,76438.98000000001,4,5,5,14,Champions
CUST01592,40,1,77660.04,5,2,5,12,Loyal Customers
CUST01593,279,3,6927.17,2,4,1,7,Potential Loyalists
CUST01594,250,1,9449.41,2,2,1,5,At Risk
CUST01595,226,2,10877.429999999998,2,3,1,6,At Risk
CUST01596,159,2,23348.09,3,3,2,8,Potential Loyalists
CUST01597,70,3,31077.73,4,4,3,11,Loyal Customers
CUST01598,238,1,2380.42,2,2,1,5,At Risk
CUST01599,316,4,22400.14,1,5,2,8,Potential Loyalists
