order_id,order_date,customer_id,category,product,region,city,channel,quantity,unit_price,discount,gross_sales,revenue,cost,payment_method,order_status,profit,profit_margin,month,year,quarter,is_completed,is_returned,is_cancelled
ORD003625,2024-11-06,CUST00599,Electronics,Smartwatch,West,Pune,Marketplace,5,4392.65,0.0,21963.24,21963.24,17506.24,Net Banking,Delivered,4457.0,0.2029,2024-11,2024,Q4,1,0,0
ORD003626,2024-02-22,CUST00942,Fashion,Backpack,South,Chennai,Website,2,5053.98,0.05,10107.96,9602.57,7398.51,UPI,Delivered,2204.06,0.2295,2024-02,2024,Q1,1,0,0
ORD003627,2024-03-15,CUST00013,Fashion,Denim Jacket,East,Bhubaneswar,Mobile App,3,2772.14,0.2,8316.42,6653.13,4535.14,Net Banking,Delivered,2117.99,0.3183,2024-03,2024,Q1,1,0,0
ORD003628,2024-12-19,CUST00853,Electronics,Smartwatch,North,Chandigarh,Mobile App,1,18407.02,0.0,18407.02,18407.02,10276.41,Debit Card,Returned,8130.61,0.4417,2024-12,2024,Q4,0,1,0
ORD003629,2024-09-22,CUST01540,Home & Kitchen,Water Bottle,North,Jaipur,Website,2,1358.01,0.1,2716.02,2444.42,1731.4,Credit Card,Delivered,713.02,0.2917,2024-09,2024,Q3,1,0,0
ORD003630,2024-09-07,CUST00990,Electronics,Bluetooth Speaker,North,Jaipur,Marketplace,1,8294.55,0.15,8294.55,7050.37,5010.08,Credit Card,Cancelled,2040.29,0.2894,2024-09,2024,Q3,0,0,1
ORD003631,2024-04-10,CUST00011,Beauty,Face Serum,West,Mumbai,Marketplace,1,428.87,0.25,428.87,321.65,191.06,Cash on Delivery,Pending,130.59,0.406,2024-04,2024,Q2,0,0,0
ORD003632,2024-10-07,CUST00950,Fashion,Running Shoes,East,Patna,Marketplace,3,5382.18,0.0,16146.54,16146.54,8532.36,Net Banking,Delivered,7614.18,0.4716,2024-10,2024,Q4,1,0,0
ORD003633,2024-04-11,CUST00693,Beauty,Moisturizer,East,Patna,Marketplace,5,978.66,0.05,4893.31,4648.64,3173.71,Credit Card,Delivered,1474.93,0.3173,2024-04,2024,Q2,1,0,0
ORD003634,2024-11-22,CUST00004,Home & Kitchen,Water Bottle,South,Hyderabad,Mobile App,3,7334.21,0.15,22002.62,18702.23,14278.41,Debit Card,Delivered,4423.82,0.2365,2024-11,2024,Q4,1,0,0
ORD003635,2024-12-14,CUST00659,Beauty,Sunscreen,North,Delhi,Mobile App,4,839.71,0.1,3358.85,3022.96,2488.4,Cash on Delivery,Delivered,534.56,0.1768,2024-12,2024,Q4,1,0,0
ORD003636,2024-03-21,CUST01486,Fashion,Sunglasses,East,Bhubaneswar,Marketplace,4,4188.09,0.1,16752.35,15077.12,8046.35,Debit Card,Delivered,7030.77,0.4663,2024-03,2024,Q1,1,0,0
ORD003637,2025-04-06,CUST00400,Electronics,Laptop Stand,South,Bengaluru,Website,3,11494.44,0.0,34483.32,34483.32,20698.43,Debit Card,Delivered,13784.89,0.3998,2025-04,2025,Q2,1,0,0
ORD003638,2025-02-14,CUST00757,Fashion,T-Shirt,East,Patna,Website,3,1020.18,0.0,3060.55,3060.55,2420.92,Cash on Delivery,Delivered,639.63,0.209,2025-02,2025,Q1,1,0,0
ORD003639,2024-05-21,CUST01165,Sports,Resistance Bands,North,Jaipur,Marketplace,2,5627.48,0.05,11254.96,10692.22,8097.64,UPI,Pending,2594.58,0.2427,2024-05,2024,Q2,0,0,0
ORD003640,2024-06-08,CUST01374,Electronics,Power Bank,South,Bengaluru,Marketplace,4,3340.93,0.1,13363.72,12027.35,7595.01,Debit Card,Delivered,4432.34,0.3685,2024-06,2024,Q2,1,0,0
ORD003641,2024-10-20,CUST01422,Home & Kitchen,Air Fryer,East,Kolkata,Website,5,6206.58,0.1,31032.91,27929.62,17485.52,Credit Card,Delivered,10444.1,0.3739,2024-10,2024,Q4,1,0,0
ORD003642,2024-04-16,CUST01033,Electronics,Smartwatch,West,Pune,Marketplace,3,19624.41,0.05,58873.22,55929.56,40109.84,Net Banking,Delivered,15819.72,0.2829,2024-04,2024,Q2,1,0,0
ORD003643,2025-06-04,CUST00891,Fashion,T-Shirt,Central,Nagpur,Mobile App,2,2814.37,0.0,5628.74,5628.74,4513.99,UPI,Delivered,1114.75,0.198,2025-06,2025,Q2,1,0,0
ORD003644,2025-04-04,CUST00030,Home & Kitchen,Coffee Maker,South,Bengaluru,Website,4,4473.32,0.15,17893.26,15209.27,11811.59,UPI,Delivered,3397.68,0.2234,2025-04,2025,Q2,1,0,0
ORD003645,2024-09-14,CUST01494,Fashion,T-Shirt,West,Pune,Mobile App,5,3735.28,0.0,18676.38,18676.38,12562.01,Cash on Delivery,Delivered,6114.37,0.3274,2024-09,2024,Q3,1,0,0
ORD003646,2025-06-12,CUST00708,Electronics,Bluetooth Speaker,West,Ahmedabad,Website,3,19040.54,0.15,57121.61,48553.36,30885.63,Credit Card,Pending,17667.73,0.3639,2025-06,2025,Q2,0,0,0
ORD003647,2024-04-02,CUST00718,Fashion,Backpack,North,Chandigarh,Website,3,831.44,0.1,2494.33,2244.89,1185.13,Credit Card,Pending,1059.76,0.4721,2024-04,2024,Q2,0,0,0
ORD003648,2024-03-06,CUST01517,Electronics,Smartwatch,West,Pune,Marketplace,5,13067.37,0.1,65336.87,58803.19,49004.8,Net Banking,Delivered,9798.39,0.1666,2024-03,2024,Q1,1,0,0
ORD003649,2024-07-04,CUST01099,Fashion,Backpack,West,Ahmedabad,Website,5,3108.87,0.05,15544.37,14767.16,11050.91,Cash on Delivery,Delivered,3716.25,0.2517,2024-07,2024,Q3,1,0,0
ORD003650,2024-03-21,CUST01220,Electronics,Laptop Stand,East,Bhubaneswar,Mobile App,4,3685.58,0.15,14742.31,12530.97,8716.78,Debit Card,Delivered,3814.19,0.3044,2024-03,2024,Q1,1,0,0
ORD003651,2024-03-08,CUST00958,Electronics,Laptop Stand,West,Pune,Mobile App,3,19789.69,0.05,59369.07,56400.61,39626.61,Net Banking,Delivered,16774.0,0.2974,2024-03,2024,Q1,1,0,0
ORD003652,2024-01-17,CUST00478,Sports,Resistance Bands,Central,Bhopal,Mobile App,5,6711.53,0.05,33557.67,31879.79,24236.98,UPI,Delivered,7642.81,0.2397,2024-01,2024,Q1,1,0,0
ORD003653,2024-11-04,CUST00348,Electronics,Bluetooth Speaker,North,Delhi,Mobile App,2,11686.65,0.15,23373.31,19867.31,13511.48,UPI,Pending,6355.83,0.3199,2024-11,2024,Q4,0,0,0
ORD003654,2025-05-26,CUST00463,Beauty,Moisturizer,East,Bhubaneswar,Mobile App,4,1230.78,0.0,4923.12,4923.12,2802.97,Net Banking,Delivered,2120.15,0.4307,2025-05,2025,Q2,1,0,0
ORD003655,2025-05-23,CUST00543,Electronics,Bluetooth Speaker,West,Mumbai,Website,2,6116.85,0.1,12233.69,11010.32,6219.49,Net Banking,Delivered,4790.83,0.4351,2025-05,2025,Q2,1,0,0
ORD003656,2025-04-30,CUST00942,Electronics,Power Bank,South,Chennai,Mobile App,4,21515.06,0.0,86060.25,86060.25,65126.93,UPI,Delivered,20933.32,0.2432,2025-04,2025,Q2,1,0,0
ORD003657,2024-11-18,CUST00562,Fashion,Running Shoes,East,Patna,Mobile App,1,3884.0,0.1,3884.0,3495.6,2655.38,Cash on Delivery,Delivered,840.22,0.2404,2024-11,2024,Q4,1,0,0
ORD003658,2024-01-01,CUST00448,Fashion,T-Shirt,East,Kolkata,Marketplace,1,1349.14,0.05,1349.14,1281.69,678.13,Net Banking,Delivered,603.56,0.4709,2024-01,2024,Q1,1,0,0
ORD003659,2024-03-24,CUST00319,Electronics,Power Bank,South,Hyderabad,Website,5,14434.76,0.0,72173.78,72173.78,39887.95,UPI,Delivered,32285.83,0.4473,2024-03,2024,Q1,1,0,0
ORD003660,2024-07-20,CUST00671,Sports,Dumbbells,East,Patna,Mobile App,5,4625.17,0.1,23125.87,20813.28,14711.68,Debit Card,Delivered,6101.6,0.2932,2024-07,2024,Q3,1,0,0
ORD003661,2024-04-12,CUST00163,Home & Kitchen,Storage Box,South,Chennai,Marketplace,4,3897.73,0.05,15590.91,14811.37,8951.21,UPI,Delivered,5860.16,0.3957,2024-04,2024,Q2,1,0,0
ORD003662,2024-04-15,CUST00704,Beauty,Sunscreen,North,Jaipur,Website,3,1994.89,0.15,5984.66,5086.96,3451.99,UPI,Delivered,1634.97,0.3214,2024-04,2024,Q2,1,0,0
ORD003663,2024-12-23,CUST00297,Beauty,Moisturizer,North,Chandigarh,Mobile App,4,2064.24,0.1,8256.98,7431.28,4334.99,Credit Card,Delivered,3096.29,0.4167,2024-12,2024,Q4,1,0,0
ORD003664,2025-02-23,CUST01530,Home & Kitchen,Water Bottle,West,Mumbai,Marketplace,4,4566.11,0.2,18264.44,14611.55,8119.95,Debit Card,Returned,6491.6,0.4443,2025-02,2025,Q1,0,1,0
ORD003665,2025-06-01,CUST01374,Beauty,Sunscreen,East,Bhubaneswar,Website,5,1406.15,0.05,7030.73,6679.19,4493.27,UPI,Cancelled,2185.92,0.3273,2025-06,2025,Q2,0,0,1
ORD003666,2024-04-01,CUST01131,Electronics,Bluetooth Speaker,East,Kolkata,Website,5,11092.11,0.15,55460.57,47141.49,34517.81,Credit Card,Delivered,12623.68,0.2678,2024-04,2024,Q2,1,0,0
ORD003667,2024-11-03,CUST00304,Fashion,Backpack,South,Bengaluru,Website,5,2015.54,0.15,10077.68,8566.02,4640.8,Credit Card,Delivered,3925.22,0.4582,2024-11,2024,Q4,1,0,0
ORD003668,2024-02-10,CUST00260,Electronics,Smartwatch,South,Chennai,Website,2,17600.25,0.05,35200.49,33440.47,26919.06,Cash on Delivery,Delivered,6521.41,0.195,2024-02,2024,Q1,1,0,0
ORD003669,2025-05-02,CUST00170,Beauty,Shampoo,South,Bengaluru,Mobile App,5,832.19,0.1,4160.93,3744.84,3084.99,Credit Card,Delivered,659.85,0.1762,2025-05,2025,Q2,1,0,0
ORD003670,2024-11-03,CUST00637,Electronics,Power Bank,West,Mumbai,Mobile App,4,4703.27,0.2,18813.06,15050.45,10296.54,UPI,Delivered,4753.91,0.3159,2024-11,2024,Q4,1,0,0
ORD003671,2025-05-01,CUST01210,Beauty,Sunscreen,West,Pune,Mobile App,1,557.86,0.1,557.86,502.08,290.06,UPI,Delivered,212.02,0.4223,2025-05,2025,Q2,1,0,0
ORD003672,2025-05-24,CUST00823,Home & Kitchen,Mixer Grinder,South,Bengaluru,Website,4,3909.45,0.1,15637.78,14074.0,9140.18,UPI,Delivered,4933.82,0.3506,2025-05,2025,Q2,1,0,0
ORD003673,2024-03-20,CUST00607,Sports,Cricket Bat,East,Bhubaneswar,Mobile App,5,2418.36,0.2,12091.79,9673.43,5489.24,Net Banking,Delivered,4184.19,0.4325,2024-03,2024,Q1,1,0,0
ORD003674,2025-03-05,CUST01376,Electronics,Power Bank,North,Jaipur,Mobile App,3,13044.98,0.15,39134.93,33264.69,19303.47,Credit Card,Delivered,13961.22,0.4197,2025-03,2025,Q1,1,0,0
ORD003675,2024-05-08,CUST01345,Sports,Cricket Bat,South,Hyderabad,Website,5,5866.51,0.15,29332.53,24932.65,13853.99,UPI,Delivered,11078.66,0.4443,2024-05,2024,Q2,1,0,0
ORD003676,2025-03-03,CUST01467,Fashion,Running Shoes,East,Bhubaneswar,Website,4,1837.04,0.2,7348.18,5878.54,3283.06,Credit Card,Delivered,2595.48,0.4415,2025-03,2025,Q1,1,0,0
ORD003677,2024-08-07,CUST00802,Electronics,Power Bank,North,Chandigarh,Website,5,2244.67,0.15,11223.37,9539.86,4984.42,Cash on Delivery,Delivered,4555.44,0.4775,2024-08,2024,Q3,1,0,0
ORD003678,2024-09-12,CUST01490,Beauty,Lip Balm,West,Pune,Website,5,2508.51,0.05,12542.55,11915.42,6492.31,Net Banking,Returned,5423.11,0.4551,2024-09,2024,Q3,0,1,0
ORD003679,2024-12-12,CUST00688,Beauty,Sunscreen,South,Hyderabad,Marketplace,4,712.17,0.05,2848.7,2706.26,1589.25,Debit Card,Delivered,1117.01,0.4128,2024-12,2024,Q4,1,0,0
ORD003680,2024-06-29,CUST00603,Electronics,Wireless Headphones,Central,Indore,Website,2,9792.98,0.15,19585.96,16648.06,9612.32,Net Banking,Delivered,7035.74,0.4226,2024-06,2024,Q2,1,0,0
ORD003681,2024-02-09,CUST00425,Home & Kitchen,Water Bottle,East,Bhubaneswar,Mobile App,2,3665.16,0.1,7330.32,6597.29,4467.92,Credit Card,Cancelled,2129.37,0.3228,2024-02,2024,Q1,0,0,1
ORD003682,2024-12-21,CUST01538,Sports,Dumbbells,North,Chandigarh,Mobile App,1,6567.56,0.0,6567.56,6567.56,3705.01,Cash on Delivery,Delivered,2862.55,0.4359,2024-12,2024,Q4,1,0,0
ORD003683,2024-07-13,CUST00220,Home & Kitchen,Air Fryer,West,Ahmedabad,Website,5,3554.33,0.05,17771.65,16883.07,12671.77,UPI,Cancelled,4211.3,0.2494,2024-07,2024,Q3,0,0,1
ORD003684,2025-06-16,CUST00687,Beauty,Sunscreen,Central,Bhopal,Website,5,752.51,0.25,3762.53,2821.9,1611.38,UPI,Delivered,1210.52,0.429,2025-06,2025,Q2,1,0,0
ORD003685,2025-06-13,CUST01166,Electronics,Laptop Stand,South,Chennai,Mobile App,3,10285.03,0.05,30855.09,29312.33,20782.26,Debit Card,Delivered,8530.07,0.291,2025-06,2025,Q2,1,0,0
ORD003686,2024-04-02,CUST01485,Home & Kitchen,Coffee Maker,Central,Nagpur,Website,5,1829.27,0.0,9146.34,9146.34,7459.52,Net Banking,Delivered,1686.82,0.1844,2024-04,2024,Q2,1,0,0
ORD003687,2025-02-23,CUST00485,Sports,Cricket Bat,North,Chandigarh,Marketplace,4,5395.87,0.05,21583.5,20504.32,15482.89,Cash on Delivery,Delivered,5021.43,0.2449,2025-02,2025,Q1,1,0,0
ORD003688,2024-08-10,CUST00542,Electronics,Smartwatch,East,Bhubaneswar,Mobile App,2,10212.45,0.1,20424.89,18382.4,10607.81,Cash on Delivery,Cancelled,7774.59,0.4229,2024-08,2024,Q3,0,0,1
ORD003689,2025-05-13,CUST00050,Electronics,Smartwatch,Central,Nagpur,Mobile App,3,9319.92,0.15,27959.76,23765.8,19698.91,Credit Card,Returned,4066.89,0.1711,2025-05,2025,Q2,0,1,0
ORD003690,2024-09-20,CUST00912,Sports,Cricket Bat,South,Bengaluru,Mobile App,2,5121.93,0.05,10243.87,9731.67,6827.95,Credit Card,Delivered,2903.72,0.2984,2024-09,2024,Q3,1,0,0
ORD003691,2025-03-21,CUST00164,Home & Kitchen,Storage Box,South,Chennai,Marketplace,1,5010.71,0.05,5010.71,4760.17,2670.31,Credit Card,Delivered,2089.86,0.439,2025-03,2025,Q1,1,0,0
ORD003692,2024-11-29,CUST01265,Beauty,Shampoo,North,Chandigarh,Marketplace,4,2641.06,0.0,10564.24,10564.24,6108.49,Net Banking,Returned,4455.75,0.4218,2024-11,2024,Q4,0,1,0
ORD003693,2025-01-01,CUST00773,Home & Kitchen,Water Bottle,South,Hyderabad,Website,5,2377.95,0.15,11889.74,10106.28,5460.49,UPI,Delivered,4645.79,0.4597,2025-01,2025,Q1,1,0,0
ORD003694,2025-01-20,CUST00804,Electronics,Laptop Stand,West,Ahmedabad,Website,2,14041.68,0.05,28083.37,26679.2,15352.23,Net Banking,Delivered,11326.97,0.4246,2025-01,2025,Q1,1,0,0
ORD003695,2024-05-28,CUST00028,Fashion,Running Shoes,Central,Nagpur,Mobile App,4,3668.34,0.1,14673.37,13206.04,6975.72,Cash on Delivery,Delivered,6230.32,0.4718,2024-05,2024,Q2,1,0,0
ORD003696,2024-04-23,CUST00539,Electronics,Laptop Stand,Central,Nagpur,Mobile App,5,8640.99,0.15,43204.94,36724.2,27940.62,Cash on Delivery,Delivered,8783.58,0.2392,2024-04,2024,Q2,1,0,0
ORD003697,2025-02-10,CUST00135,Beauty,Moisturizer,West,Mumbai,Website,3,2502.02,0.15,7506.05,6380.15,4654.84,UPI,Delivered,1725.31,0.2704,2025-02,2025,Q1,1,0,0
ORD003698,2024-08-09,CUST00312,Electronics,Bluetooth Speaker,East,Kolkata,Website,5,12235.53,0.1,61177.64,55059.87,43317.75,UPI,Delivered,11742.12,0.2133,2024-08,2024,Q3,1,0,0
ORD003699,2025-06-01,CUST00008,Fashion,Sunglasses,South,Bengaluru,Mobile App,5,3600.71,0.15,18003.53,15303.0,8243.06,UPI,Delivered,7059.94,0.4613,2025-06,2025,Q2,1,0,0
ORD003700,2024-02-03,CUST00322,Fashion,Backpack,West,Pune,Website,1,4214.78,0.05,4214.78,4004.04,2453.84,UPI,Delivered,1550.2,0.3872,2024-02,2024,Q1,1,0,0
ORD003701,2024-03-14,CUST01365,Electronics,Smartwatch,South,Chennai,Marketplace,2,5909.44,0.0,11818.88,11818.88,6393.88,Credit Card,Delivered,5425.0,0.459,2024-03,2024,Q1,1,0,0
ORD003702,2025-02-08,CUST01370,Fashion,Denim Jacket,South,Bengaluru,Website,3,3639.49,0.15,10918.47,9280.7,5692.44,Net Banking,Delivered,3588.26,0.3866,2025-02,2025,Q1,1,0,0
ORD003703,2024-01-24,CUST00077,Home & Kitchen,Water Bottle,North,Jaipur,Mobile App,3,5622.95,0.05,16868.85,16025.4,12693.19,UPI,Delivered,3332.21,0.2079,2024-01,2024,Q1,1,0,0
ORD003704,2025-06-01,CUST00655,Electronics,Wireless Headphones,East,Kolkata,Website,5,10345.74,0.05,51728.71,49142.28,35281.17,UPI,Delivered,13861.11,0.2821,2025-06,2025,Q2,1,0,0
ORD003705,2025-01-14,CUST00185,Electronics,Wireless Headphones,West,Ahmedabad,Marketplace,1,2701.18,0.1,2701.18,2431.06,1483.99,Credit Card,Delivered,947.07,0.3896,2025-01,2025,Q1,1,0,0
ORD003706,2025-05-18,CUST01569,Electronics,Wireless Headphones,North,Chandigarh,Mobile App,5,9874.83,0.0,49374.16,49374.16,28346.63,Cash on Delivery,Delivered,21027.53,0.4259,2025-05,2025,Q2,1,0,0
ORD003707,2025-04-16,CUST00124,Fashion,T-Shirt,Central,Indore,Website,3,651.39,0.15,1954.18,1661.05,1259.48,UPI,Pending,401.57,0.2418,2025-04,2025,Q2,0,0,0
ORD003708,2024-08-17,CUST00494,Beauty,Moisturizer,North,Delhi,Mobile App,1,2105.62,0.05,2105.62,2000.34,1426.65,UPI,Delivered,573.69,0.2868,2024-08,2024,Q3,1,0,0
ORD003709,2024-06-30,CUST00211,Home & Kitchen,Coffee Maker,East,Patna,Website,5,7941.11,0.0,39705.55,39705.55,33041.12,Cash on Delivery,Returned,6664.43,0.1678,2024-06,2024,Q2,0,1,0
ORD003710,2025-02-03,CUST01569,Electronics,Wireless Headphones,West,Ahmedabad,Mobile App,1,11508.42,0.1,11508.42,10357.58,7232.21,Debit Card,Delivered,3125.37,0.3017,2025-02,2025,Q1,1,0,0
ORD003711,2024-07-03,CUST00912,Home & Kitchen,Air Fryer,North,Jaipur,Website,3,3178.67,0.1,9536.0,8582.4,5980.56,Cash on Delivery,Cancelled,2601.84,0.3032,2024-07,2024,Q3,0,0,1
ORD003712,2024-09-18,CUST01108,Home & Kitchen,Mixer Grinder,West,Mumbai,Mobile App,4,5274.76,0.1,21099.02,18989.12,12721.06,UPI,Delivered,6268.06,0.3301,2024-09,2024,Q3,1,0,0
ORD003713,2024-10-28,CUST01478,Electronics,Wireless Headphones,North,Chandigarh,Website,5,6609.6,0.05,33047.98,31395.58,23389.48,Debit Card,Delivered,8006.1,0.255,2024-10,2024,Q4,1,0,0
ORD003714,2024-04-24,CUST00687,Fashion,Sunglasses,West,Pune,Website,1,4714.54,0.05,4714.54,4478.81,2748.88,Credit Card,Delivered,1729.93,0.3862,2024-04,2024,Q2,1,0,0
ORD003715,2024-10-06,CUST01009,Beauty,Lip Balm,North,Jaipur,Mobile App,3,733.82,0.1,2201.46,1981.31,1316.23,UPI,Delivered,665.08,0.3357,2024-10,2024,Q4,1,0,0
ORD003716,2024-01-03,CUST01344,Home & Kitchen,Mixer Grinder,South,Hyderabad,Marketplace,4,7619.76,0.0,30479.04,30479.04,23721.42,UPI,Returned,6757.62,0.2217,2024-01,2024,Q1,0,1,0
ORD003717,2024-04-15,CUST00746,Fashion,Backpack,West,Ahmedabad,Website,4,932.1,0.05,3728.38,3541.96,2758.96,Debit Card,Delivered,783.0,0.2211,2024-04,2024,Q2,1,0,0
ORD003718,2024-09-27,CUST00289,Fashion,Sunglasses,South,Bengaluru,Website,2,5123.14,0.15,10246.28,8709.34,4719.75,Debit Card,Pending,3989.59,0.4581,2024-09,2024,Q3,0,0,0
ORD003719,2025-06-03,CUST01466,Sports,Dumbbells,East,Kolkata,Marketplace,5,681.94,0.2,3409.69,2727.75,1604.38,Debit Card,Delivered,1123.37,0.4118,2025-06,2025,Q2,1,0,0
ORD003720,2025-03-09,CUST00813,Fashion,Denim Jacket,Central,Bhopal,Website,2,3180.14,0.1,6360.27,5724.25,3727.66,Cash on Delivery,Delivered,1996.59,0.3488,2025-03,2025,Q1,1,0,0
ORD003721,2025-03-16,CUST00731,Beauty,Sunscreen,North,Delhi,Mobile App,5,577.81,0.0,2889.03,2889.03,1908.23,Credit Card,Delivered,980.8,0.3395,2025-03,2025,Q1,1,0,0
ORD003722,2024-08-26,CUST00975,Home & Kitchen,Coffee Maker,South,Bengaluru,Mobile App,3,3290.93,0.05,9872.8,9379.16,5922.74,Net Banking,Delivered,3456.42,0.3685,2024-08,2024,Q3,1,0,0
ORD003723,2024-06-23,CUST01124,Fashion,Backpack,West,Pune,Marketplace,2,2651.56,0.1,5303.12,4772.81,3192.8,UPI,Delivered,1580.01,0.331,2024-06,2024,Q2,1,0,0
ORD003724,2024-08-15,CUST00563,Fashion,Sunglasses,South,Chennai,Website,2,4623.93,0.05,9247.85,8785.46,5118.47,Credit Card,Pending,3666.99,0.4174,2024-08,2024,Q3,0,0,0
ORD003725,2025-03-22,CUST00866,Home & Kitchen,Water Bottle,South,Bengaluru,Website,3,8878.7,0.05,26636.1,25304.29,19875.79,Debit Card,Returned,5428.5,0.2145,2025-03,2025,Q1,0,1,0
ORD003726,2025-06-16,CUST01548,Home & Kitchen,Storage Box,South,Chennai,Marketplace,3,9832.12,0.05,29496.37,28021.55,16719.11,UPI,Delivered,11302.44,0.4033,2025-06,2025,Q2,1,0,0
ORD003727,2024-06-01,CUST00850,Home & Kitchen,Coffee Maker,North,Delhi,Mobile App,2,6809.32,0.05,13618.64,12937.71,10064.86,Debit Card,Delivered,2872.85,0.2221,2024-06,2024,Q2,1,0,0
ORD003728,2024-12-30,CUST00117,Beauty,Lip Balm,South,Bengaluru,Website,2,2869.71,0.05,5739.42,5452.45,3530.61,Credit Card,Delivered,1921.84,0.3525,2024-12,2024,Q4,1,0,0
ORD003729,2025-03-08,CUST00678,Electronics,Bluetooth Speaker,North,Jaipur,Mobile App,2,8673.08,0.2,17346.16,13876.92,11321.91,UPI,Delivered,2555.01,0.1841,2025-03,2025,Q1,1,0,0
ORD003730,2024-02-10,CUST01206,Electronics,Power Bank,South,Chennai,Website,5,19639.09,0.2,98195.46,78556.37,51391.75,Debit Card,Delivered,27164.62,0.3458,2024-02,2024,Q1,1,0,0
ORD003731,2024-01-03,CUST01571,Beauty,Sunscreen,Central,Nagpur,Marketplace,4,1775.9,0.05,7103.6,6748.42,4163.82,UPI,Delivered,2584.6,0.383,2024-01,2024,Q1,1,0,0
ORD003732,2024-07-03,CUST01520,Sports,Yoga Mat,South,Chennai,Marketplace,5,821.37,0.2,4106.87,3285.5,2235.6,Net Banking,Delivered,1049.9,0.3196,2024-07,2024,Q3,1,0,0
ORD003733,2024-05-01,CUST00189,Fashion,Sunglasses,Central,Bhopal,Marketplace,2,5049.14,0.1,10098.29,9088.46,5563.11,Debit Card,Delivered,3525.35,0.3879,2024-05,2024,Q2,1,0,0
ORD003734,2024-07-02,CUST01267,Home & Kitchen,Storage Box,South,Chennai,Mobile App,4,3169.37,0.15,12677.48,10775.86,7133.13,Cash on Delivery,Delivered,3642.73,0.338,2024-07,2024,Q3,1,0,0
ORD003735,2024-05-07,CUST00705,Fashion,Running Shoes,South,Hyderabad,Mobile App,1,2097.9,0.15,2097.9,1783.22,1039.44,Debit Card,Delivered,743.78,0.4171,2024-05,2024,Q2,1,0,0
ORD003736,2024-11-23,CUST00358,Fashion,Running Shoes,North,Delhi,Mobile App,3,3525.87,0.1,10577.6,9519.84,6470.9,Net Banking,Delivered,3048.94,0.3203,2024-11,2024,Q4,1,0,0
ORD003737,2024-03-30,CUST01227,Electronics,Wireless Headphones,Central,Bhopal,Website,1,8383.48,0.1,8383.48,7545.13,5759.42,Credit Card,Delivered,1785.71,0.2367,2024-03,2024,Q1,1,0,0
ORD003738,2025-04-02,CUST00089,Beauty,Lip Balm,East,Bhubaneswar,Marketplace,5,1979.21,0.05,9896.05,9401.25,6702.27,Credit Card,Delivered,2698.98,0.2871,2025-04,2025,Q2,1,0,0
ORD003739,2025-06-22,CUST01083,Electronics,Bluetooth Speaker,South,Bengaluru,Website,3,14061.27,0.0,42183.82,42183.82,22124.5,Cash on Delivery,Delivered,20059.32,0.4755,2025-06,2025,Q2,1,0,0
ORD003740,2024-08-14,CUST00782,Electronics,Power Bank,South,Chennai,Website,2,4514.0,0.1,9028.0,8125.2,6520.43,Net Banking,Delivered,1604.77,0.1975,2024-08,2024,Q3,1,0,0
ORD003741,2024-04-03,CUST00412,Sports,Football,East,Bhubaneswar,Mobile App,4,3463.76,0.05,13855.06,13162.31,9039.65,Net Banking,Delivered,4122.66,0.3132,2024-04,2024,Q2,1,0,0
ORD003742,2024-03-17,CUST00828,Beauty,Shampoo,North,Jaipur,Website,1,2323.13,0.15,2323.13,1974.66,1162.78,Net Banking,Delivered,811.88,0.4111,2024-03,2024,Q1,1,0,0
ORD003743,2024-07-21,CUST00675,Fashion,T-Shirt,Central,Bhopal,Marketplace,3,4784.11,0.15,14352.34,12199.49,9148.68,Debit Card,Delivered,3050.81,0.2501,2024-07,2024,Q3,1,0,0
ORD003744,2024-12-26,CUST01591,Electronics,Bluetooth Speaker,South,Chennai,Website,5,1808.35,0.0,9041.75,9041.75,5464.44,Credit Card,Returned,3577.31,0.3956,2024-12,2024,Q4,0,1,0
ORD003745,2025-01-13,CUST00568,Sports,Resistance Bands,West,Ahmedabad,Website,3,5889.27,0.0,17667.81,17667.81,12071.95,Cash on Delivery,Returned,5595.86,0.3167,2025-01,2025,Q1,0,1,0
ORD003746,2024-11-14,CUST00229,Home & Kitchen,Mixer Grinder,Central,Bhopal,Website,2,2746.05,0.0,5492.1,5492.1,2912.47,UPI,Delivered,2579.63,0.4697,2024-11,2024,Q4,1,0,0
ORD003747,2025-06-14,CUST00509,Fashion,Running Shoes,South,Chennai,Website,4,3964.58,0.05,15858.33,15065.42,11325.13,Cash on Delivery,Delivered,3740.29,0.2483,2025-06,2025,Q2,1,0,0
ORD003748,2025-02-12,CUST01230,Fashion,Denim Jacket,Central,Nagpur,Mobile App,5,3037.49,0.05,15187.47,14428.1,10915.12,Cash on Delivery,Delivered,3512.98,0.2435,2025-02,2025,Q1,1,0,0
ORD003749,2024-12-18,CUST01422,Beauty,Face Serum,West,Pune,Website,5,1118.38,0.1,5591.9,5032.71,3288.95,Net Banking,Delivered,1743.76,0.3465,2024-12,2024,Q4,1,0,0
ORD003750,2024-04-16,CUST00360,Sports,Football,North,Jaipur,Website,5,6940.09,0.1,34700.47,31230.42,20134.24,Cash on Delivery,Delivered,11096.18,0.3553,2024-04,2024,Q2,1,0,0
ORD003751,2024-12-04,CUST01251,Beauty,Moisturizer,West,Ahmedabad,Mobile App,1,1769.06,0.25,1769.06,1326.79,1052.84,Debit Card,Delivered,273.95,0.2065,2024-12,2024,Q4,1,0,0
